radius,slot,step_input,he_output,dist_km
0.5,549,-2.4203944995125017e-05,3.177568773865963e-10,4.380600384305171
0.5,551,-2.4203944995125017e-05,8.988730446555719e-13,4.380600384305171
0.5,553,-2.4203944995125017e-05,5.569186131755132e-10,4.380600384305171
0.5,555,-2.4203944995125017e-05,6.958995463329385e-11,4.380600384305171
0.5,557,-2.4203944995125017e-05,5.75744683602819e-10,4.380600384305171
0.5,559,-2.4203944995125017e-05,4.972364075154507e-10,4.380600384305171
0.5,561,-2.4203944995125017e-05,3.9565224243927655e-10,4.380600384305171
0.5,563,-2.4203944995125017e-05,6.299303292020734e-10,4.380600384305171
0.5,565,-2.4203944995125017e-05,4.1157743754431687e-10,4.380600384305171
0.5,567,-2.4203944995125017e-05,2.495198916631566e-10,4.380600384305171
0.5,569,-2.4203944995125017e-05,9.611656067206387e-10,4.380600384305171
0.5,570,-2.4203944995125017e-05,1.7194744785284735e-10,4.380600384305171
0.5,571,-2.4203944995125017e-05,1.512512761736374e-10,4.380600384305171
0.5,572,-2.4203944995125017e-05,2.096682297336684e-10,4.380600384305171
0.5,573,-2.4203944995125017e-05,-1.9528244662818887e-10,4.380600384305171
0.5,574,-2.4203944995125017e-05,3.64328884269769e-10,4.380600384305171
0.5,575,-2.4203944995125017e-05,6.115567343578957e-10,4.380600384305171
0.5,576,-2.4203944995125017e-05,7.506404294029214e-10,4.380600384305171
0.5,577,-2.4203944995125017e-05,3.419965192893745e-10,4.380600384305171
0.5,578,-2.4203944995125017e-05,4.111458279504274e-10,4.380600384305171
0.5,579,-2.4203944995125017e-05,6.014688082023079e-10,4.380600384305171
0.5,580,-2.4203944995125017e-05,4.290818998150107e-10,4.380600384305171
0.5,581,-2.4203944995125017e-05,7.787366532132885e-10,4.380600384305171
0.5,582,-2.4203944995125017e-05,4.88388268838271e-10,4.380600384305171
0.5,584,-2.4203944995125017e-05,3.331376316576364e-10,4.380600384305171
0.5,586,-2.4203944995125017e-05,1.9945592027625382e-10,4.380600384305171
0.5,588,-2.4203944995125017e-05,2.526505797405741e-10,4.380600384305171
0.5,590,-2.4203944995125017e-05,1.231831754374417e-09,4.380600384305171
0.5,592,-2.4203944995125017e-05,-5.692441422780111e-10,4.380600384305171
0.5,594,-2.420668592237094e-05,-5.017711469874375e-10,4.380845182243382
0.5,595,-2.4203944995125017e-05,7.06996264165043e-10,4.380600384305171
0.5,597,-2.420668592237094e-05,4.231224049238909e-10,4.380845182243382
0.5,598,-2.4203944995125017e-05,1.8358461529507384e-10,4.380600384305171
0.5,600,-2.420668592237094e-05,1.5992948394234148e-10,4.380845182243382
0.5,601,-2.4203944995125017e-05,4.002423690851417e-10,4.380600384305171
0.5,603,-2.420668592237094e-05,7.198327072549754e-10,4.380845182243382
0.5,604,-2.4203944995125017e-05,-1.6789487364254758e-10,4.380600384305171
0.5,605,-2.4203944995125017e-05,8.331315696194466e-10,4.380600384305171
0.5,606,-2.4203944995125017e-05,-3.5357944066543167e-10,4.380600384305171
0.5,607,-2.4203944995125017e-05,2.243931794365404e-10,4.380600384305171
0.5,609,-2.4203944995125017e-05,8.761180877978345e-10,4.380600384305171
0.5,611,-2.421217369892382e-05,2.8320748504079346e-10,4.3813352659248155
0.5,0,-0.4326774890606868,-2.6973804020244154e-10,581.8691313510984
1.0,1,-8.304384249405544e-06,-9.311591200874977e-10,2.7382851644765065
1.0,3,-8.450725089711569e-06,6.629447577342679e-10,2.759115399815683
1.0,5,-0.0024303685483668147,8.266365180732121e-10,43.62075991901769
1.0,7,-0.0022925562988832687,3.3938480943312635e-10,42.366640135419495
1.0,9,-0.0024296100118537728,1.2133470061869764e-09,43.61395578035329
1.0,11,-0.0021336232615723565,-6.06731600878041e-10,40.87256557694776
1.0,13,-8.283813692960093e-06,-7.29729714351746e-10,2.7353444243328706
1.0,16,-2.517614660692487e-05,2.2326894009553342e-10,4.549770369051294
1.0,19,-8.279421733145271e-06,2.4822019629742683e-10,2.734716145776295
1.0,21,-8.843357405272083e-06,-1.0611814370481051e-09,2.814241239990112
1.0,23,-0.00023551042545076503,5.632558604544321e-10,13.612039375818723
1.0,25,-0.00011935104544066969,-1.9732097781065637e-10,9.715582940922562
1.0,27,-8.256798448808738e-06,3.888658412430953e-11,2.7314775506967157
1.0,29,-1.9157158180233095e-05,1.0621200792194674e-09,3.9988165588507316
1.0,31,-1.9157158180233095e-05,9.172043230070376e-10,3.9988165588507316
1.0,34,-1.8721265653848917e-05,4.065127373132521e-10,3.9559381515574787
1.0,36,-8.27977188631059e-06,-3.9202994056032303e-10,2.7347662411756772
1.0,38,-8.271308509538827e-06,-7.292601466568232e-10,2.7335551532949536
1.0,40,-0.00014104264757511115,-3.097732673428792e-11,10.553023062950583
1.0,42,-0.0024298531928856554,-4.636097794209639e-11,43.616137251012674
1.0,44,-0.0024265812344782694,-5.621293503368801e-10,43.58677679535813
1.0,46,-0.0024298531928856554,5.20304775966818e-10,43.616137251012674
1.0,48,-0.0024265812344782694,9.129078162071225e-11,43.58677679535813
1.0,50,-7.0204462563706165e-06,-1.5970791302155027e-10,2.5482386666733046
1.0,53,-7.015587849627878e-06,1.624310384451268e-10,2.547492607338856
1.0,56,-7.015587849627878e-06,5.657295894297807e-10,2.547492607338856
1.0,59,-7.015587849627878e-06,-3.148056752197832e-11,2.547492607338856
1.0,62,-8.415739553561621e-06,5.224444388957325e-10,2.754149869248217
1.0,65,-8.35946342350041e-06,-2.148293543471772e-10,2.74614370733123
1.0,68,-8.35946342350041e-06,-5.054603629778605e-10,2.74614370733123
1.0,71,-9.686545629214282e-06,4.5917180773375236e-11,2.929121212430598
1.0,74,-3.010960757957088e-05,-6.177345687342833e-10,4.955891287595548
1.0,77,-8.342782686906817e-06,-4.142519948780952e-10,2.7437661224638648
